ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
1,101,284.692,24,24,282.5705666542053,6,0,8,16.43144779023263,110.0,164.3144779023263
2,102,273.631,24,24,264.5030927658081,6,0,7,28.32301405477407,150.0,283.23014054774063
