ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
1,101,320.973,24,24,259.56955432891846,4,0,7,24.884083097695267,160.0,248.8408309769527
2,102,335.167,24,24,232.53527164459229,11,0,8,32.44121406194723,160.0,324.41214061947227
3,103,311.714,24,24,259.9763174057007,0,0,10,28.37279906058053,180.0,283.7279906058053
4,104,488.112,24,24,235.81788110733032,12,0,43,25.303528091984735,140.0,253.03528091984734
5,105,265.56,24,24,273.3982720375061,5,0,5,11.002866764256158,140.0,110.02866764256157
6,106,295.701,24,24,262.4186592102051,7,0,19,20.135568941578306,130.0,201.35568941578308
7,107,315.201,24,24,248.9036581516266,12,0,22,10.993901035337958,140.0,109.93901035337957
8,108,301.881,24,24,247.77565956115723,11,0,16,20.373883588885587,140.0,203.73883588885587
9,109,324.566,24,24,256.0225353240967,9,0,17,21.629107351300544,130.0,216.2910735130054
10,110,291.309,24,24,273.21672010421753,3,0,7,17.972128062649208,140.0,179.72128062649207
11,101,314.815,24,24,284.3643960952759,2,0,10,11.059336335686051,130.0,110.5933633568605
12,102,309.794,24,24,252.50954151153564,5,0,8,29.150742523475984,160.0,291.5074252347598
13,103,364.453,24,24,271.8812508583069,3,0,14,24.364586348417735,130.0,243.6458634841774
14,104,468.433,24,24,262.71959161758423,7,0,44,25.467348190243918,110.0,254.6734819024392
15,105,295.261,24,24,275.45130479335785,5,0,11,10.914488508912592,130.0,109.14488508912594
16,106,320.289,24,24,265.7452049255371,8,0,19,22.92465617542027,110.0,229.24656175420273
17,107,265.963,24,24,264.75772285461426,7,0,6,15.403775142496547,140.0,154.03775142496548
18,108,261.595,24,24,258.29790592193604,10,0,5,17.836822294948377,130.0,178.36822294948377
19,109,316.805,24,24,249.0402135848999,10,0,19,21.599625510876855,140.0,215.99625510876854
20,110,295.433,24,24,259.08751344680786,7,0,9,22.3541215169728,140.0,223.54121516972808
21,101,349.357,24,24,270.6417064666748,2,0,12,27.26381479937022,140.0,272.6381479937022
22,102,275.223,24,24,262.5272288322449,6,0,5,24.954615720471562,130.0,249.54615720471566
23,103,292.306,24,24,246.7126064300537,6,0,10,20.478973974912567,180.0,204.78973974912557
24,104,355.898,24,24,254.3862795829773,11,0,20,24.356189627379816,110.0,243.5618962737982
25,105,267.187,24,24,290.74968242645264,5,0,2,7.917194639405109,100.0,79.17194639405108
26,106,271.978,24,24,263.25470447540283,7,0,14,21.24215641933323,130.0,212.4215641933323
27,107,306.052,24,24,242.37388443946838,13,0,21,13.54351459656674,150.0,135.4351459656674
28,108,328.939,24,24,251.6795768737793,8,0,13,15.534023897624584,160.0,155.34023897624587
29,109,415.607,24,24,252.99536871910095,7,0,25,26.674380468234226,140.0,266.74380468234233
30,110,264.305,24,24,271.2995729446411,7,0,2,17.834040152916906,120.0,178.34040152916904
31,101,290.001,24,24,280.28638887405396,2,0,6,13.68934183229935,140.0,136.89341832299345
32,102,308.695,24,24,243.0589427947998,9,0,6,27.401762690720158,160.0,274.0176269072016
33,103,416.588,24,24,216.5929102897644,13,0,25,37.345150051568226,170.0,373.4515005156823
34,104,290.467,24,24,252.5318260192871,15,0,8,14.94695332879699,110.0,149.4695332879699
35,105,294.317,24,24,282.65028381347656,4,0,9,10.582851101643907,120.0,105.82851101643908
36,106,255.463,24,24,271.5418133735657,5,0,4,20.763639953168177,130.0,207.63639953168175
37,107,294.896,24,24,282.36883544921875,6,0,9,14.385272355434358,100.0,143.8527235543436
38,108,338.735,24,24,234.68919229507446,13,0,13,33.01800301345098,140.0,330.1800301345098
39,109,271.422,24,24,243.5360984802246,11,0,1,18.27316260215485,160.0,182.73162602154852
40,110,320.093,24,24,287.2908983230591,4,0,16,13.68183859253427,100.0,136.81838592534268
41,101,271.815,24,24,287.6911997795105,4,0,8,11.347990239015104,110.0,113.47990239015103
42,102,335.302,24,24,262.7812879085541,6,0,9,27.031177985941888,130.0,270.31177985941883
43,103,327.104,24,24,244.95600175857544,9,0,10,28.406655768195133,150.0,284.0665576819514
44,104,432.505,24,24,250.44528198242188,10,0,24,26.75786423257828,120.0,267.5786423257828
45,105,303.421,24,24,284.69372749328613,5,0,9,11.34377547793996,110.0,113.43775477939961
46,106,452.956,24,24,249.07842111587524,7,0,22,37.36928326029268,130.0,373.6928326029269
47,107,317.141,24,24,255.92845058441162,12,0,28,13.452582048173614,120.0,134.52582048173613
48,108,401.635,24,24,244.9214210510254,10,0,19,25.130957325807355,140.0,251.30957325807353
49,109,425.405,24,24,251.25461292266846,5,0,22,26.24231350170803,160.0,262.4231350170803
50,110,341.069,24,24,275.1714515686035,4,0,11,16.380910967002055,130.0,163.80910967002052
51,101,247.498,24,24,316.5967388153076,1,0,4,12.338771235559713,60.0,123.38771235559713
52,102,296.484,24,24,265.0393190383911,5,0,10,26.601111792875944,130.0,266.0111179287594
53,103,247.626,24,24,261.30029010772705,11,0,5,18.66616335293811,110.0,186.66163352938113
54,104,333.185,24,24,284.1255965232849,4,0,12,21.457336996555338,100.0,214.57336996555335
55,105,340.525,24,24,269.5834081172943,6,0,19,13.194307895720097,130.0,131.94307895720098
56,106,292.084,24,24,252.8224058151245,10,0,12,23.629318089937534,130.0,236.29318089937541
57,107,338.119,24,24,232.8989052772522,16,0,16,20.168483621736673,140.0,201.68483621736667
58,108,258.628,24,24,283.8807830810547,5,0,2,14.36536114784856,110.0,143.65361147848563
59,109,264.575,24,24,238.3982834815979,15,0,6,20.16951640336186,140.0,201.6951640336186
60,110,362.663,24,24,255.71094179153442,7,0,18,17.98174682480269,150.0,179.81746824802687
61,101,273.983,24,24,286.3772773742676,1,0,4,21.87119003933513,120.0,218.71190039335121
62,102,291.253,24,24,259.96976470947266,8,0,9,17.55039377157908,140.0,175.50393771579084
63,103,309.744,24,24,253.59189891815186,7,0,14,24.01349262036504,150.0,240.13492620365034
64,104,293.568,24,24,274.1050548553467,8,0,6,20.65823454115501,100.0,206.58234541155008
65,105,268.841,24,24,264.671763420105,9,0,7,12.213722129549183,130.0,122.1372212954918
66,106,312.817,24,24,260.0828251838684,5,0,12,27.36195001969367,140.0,273.6195001969367
67,107,248.93,24,24,274.6864929199219,10,0,5,10.522512034106708,100.0,105.22512034106707
68,108,305.331,24,24,261.37438893318176,8,0,13,19.3760245707541,130.0,193.76024570754103
69,109,381.546,24,24,272.20968675613403,4,0,15,25.483840810265345,120.0,254.83840810265343
70,110,304.492,24,24,271.14380645751953,5,0,14,18.093643886115967,130.0,180.93643886115967
71,101,427.973,24,24,267.6982126235962,2,0,29,33.83630396633901,130.0,338.36303966339017
72,102,313.674,24,24,273.73839235305786,6,0,8,15.436002162248597,120.0,154.360021622486
73,103,326.555,24,24,238.71859073638916,11,0,10,28.8023293609794,150.0,288.023293609794
74,104,341.375,24,24,260.1613745689392,11,0,11,19.731031927048157,110.0,197.31031927048159
75,105,303.014,24,24,286.3057975769043,4,0,15,11.156994337624088,110.0,111.56994337624086
76,106,296.19,24,24,283.40586948394775,3,0,15,21.82355031028581,110.0,218.2355031028581
77,107,397.427,24,24,260.92065954208374,10,0,29,11.79890321318662,120.0,117.9890321318662
78,108,321.795,24,24,292.18947649002075,3,0,18,17.18420477147762,90.0,171.8420477147762
79,109,327.298,24,24,262.2900581359863,7,0,14,20.349895729423025,130.0,203.49895729423025
80,110,321.506,24,24,276.07012844085693,6,0,18,16.549780864957036,110.0,165.49780864957037
81,101,327.662,24,24,287.7671504020691,1,0,17,15.38806035495606,120.0,153.88060354956062
82,102,283.36,24,24,273.12260460853577,8,0,8,19.79565006357246,100.0,197.95650063572455
83,103,366.949,24,24,278.67831230163574,1,0,30,18.036154859589768,130.0,180.36154859589766
84,104,283.196,24,24,293.5476007461548,4,0,3,21.58732949279111,80.0,215.8732949279111
85,105,279.54,24,24,282.7061471939087,4,0,8,13.823078353365531,120.0,138.2307835336553
