ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
1,101,287.404,24,24,267.8343663215637,6,0,9,25.55211706614741,110.0,255.52117066147403
2,102,304.352,24,24,250.54342675209045,6,0,7,19.855242103810465,160.0,198.55242103810463
3,103,378.823,24,24,241.34657526016235,8,0,18,28.844757991622867,140.0,288.44757991622873
4,104,317.74,24,24,234.05120372772217,12,0,11,23.162647369921103,120.0,231.62647369921103
5,105,305.244,24,24,276.833842754364,5,0,14,10.55381967319053,110.0,105.53819673190529
6,106,342.03,24,24,228.264972448349,13,0,23,20.783402664095366,120.0,207.83402664095365
7,107,346.474,24,24,284.2428250312805,6,0,23,12.523903822493708,70.0,125.23903822493705
8,108,324.43,24,24,264.0116786956787,8,0,23,24.961065047620906,90.0,249.61065047620906
9,109,404.969,24,24,253.1435661315918,6,0,32,22.85477875896259,140.0,228.54778758962593
10,110,364.235,24,24,279.0160984992981,3,0,15,18.27966243494539,120.0,182.7966243494539
11,101,294.784,24,24,267.0347685813904,6,0,16,13.217444882627692,120.0,132.17444882627694
12,102,311.334,24,24,236.12030029296875,9,0,4,17.932327153849712,160.0,179.32327153849712
13,103,330.547,24,24,250.45672702789307,6,0,8,28.477544356784477,150.0,284.7754435678447
14,104,334.058,24,24,271.2542610168457,7,0,14,22.485784541618436,90.0,224.85784541618435
15,105,315.308,24,24,255.1417212486267,6,0,9,12.860899166231373,150.0,128.6089916623137
16,106,406.648,24,24,256.395405292511,3,0,31,27.01527491862647,160.0,270.1527491862647
17,107,286.766,24,24,258.6543369293213,10,0,11,16.152213276788892,90.0,161.5221327678889
18,108,317.049,24,24,235.74126636981964,10,0,10,34.19573623894855,130.0,341.95736238948547
19,109,504.027,24,24,254.709641456604,3,0,36,30.967831588479708,160.0,309.67831588479703
20,110,258.746,24,24,251.16061401367188,10,0,1,19.464634756867035,110.0,194.64634756867036
21,101,304.749,24,24,270.8187413215637,6,0,12,27.270866088913593,100.0,272.7086608891359
22,102,318.047,24,24,236.53348016738892,12,0,16,28.221716368863596,110.0,282.21716368863594
23,103,441.085,24,24,246.481924533844,5,0,21,30.06024846116828,160.0,300.6024846116828
24,104,367.224,24,24,281.8178720474243,4,0,17,18.940413735036497,100.0,189.40413735036498
25,105,257.36,24,24,302.77231311798096,2,0,8,7.425637420465305,90.0,74.25637420465304
26,106,273.468,24,24,279.6937446594238,4,0,8,19.35416015739335,110.0,193.5416015739335
27,107,354.925,24,24,249.95767986774445,9,0,22,10.141061519273519,120.0,101.41061519273521
28,108,329.693,24,24,254.69837713241577,7,0,17,19.338715753894164,130.0,193.38715753894164
29,109,320.294,24,24,244.35817337036133,8,0,8,28.80604378577234,140.0,288.06043785772334
30,110,338.654,24,24,267.25808811187744,4,0,12,14.139697269393501,140.0,141.39697269393503
31,101,352.914,24,24,258.8937101364136,6,0,25,22.02096197668735,130.0,220.20961976687352
32,102,333.916,24,24,244.58555555343628,9,0,23,21.3814583215665,130.0,213.81458321566498
33,103,377.067,24,24,261.1394100189209,6,0,32,17.868630002215845,120.0,178.68630002215843
34,104,435.192,24,24,267.57512378692627,6,0,27,23.082923598748494,100.0,230.82923598748494
35,105,305.626,24,24,299.3251795768738,3,0,9,8.916059842507433,80.0,89.16059842507433
36,106,259.986,24,24,259.4109396934509,8,0,4,20.296829697772242,110.0,202.96829697772242
37,107,387.962,24,24,264.2151041030884,6,0,24,12.616299511363366,120.0,126.16299511363366
38,108,325.048,24,24,230.47257912158966,11,0,10,25.09140051835135,140.0,250.91400518351347
39,109,346.453,24,24,238.8464332818985,8,0,10,28.845213654463844,150.0,288.4521365446385
40,110,306.563,24,24,269.565824508667,6,0,7,18.113881337274993,110.0,181.13881337274992
41,101,394.021,24,24,290.3902153968811,1,0,21,22.032593237993968,110.0,220.32593237993967
42,102,268.767,24,24,248.35054874420166,8,0,6,22.164832628321527,140.0,221.64832628321523
43,103,301.846,24,24,253.83230018615723,7,0,11,27.225626916324117,130.0,272.2562691632412
44,104,292.534,24,24,287.23313331604004,4,0,15,15.889538917029302,90.0,158.89538917029304
45,105,316.851,24,24,258.08483266830444,6,0,7,16.383859311784033,140.0,163.83859311784033
46,106,283.515,24,24,202.90046203136444,17,0,5,23.665094043479215,140.0,236.65094043479215
47,107,340.346,24,24,264.69542503356934,5,0,12,19.348569492367265,130.0,193.4856949236727
48,108,293.302,24,24,257.23555183410645,8,0,13,14.214781582641677,120.0,142.14781582641675
49,109,385.891,24,24,256.24069023132324,5,0,13,34.1976739968598,140.0,341.97673996859794
50,110,351.089,24,24,260.0745244026184,6,0,19,18.084888796568016,130.0,180.84888796568018
51,101,341.259,24,24,270.3539686203003,4,0,10,22.153404773997416,130.0,221.5340477399741
52,102,328.095,24,24,240.5459885597229,8,0,14,14.846699322360498,160.0,148.46699322360502
53,103,377.104,24,24,278.70619440078735,1,0,18,20.97935944485166,140.0,209.79359444851661
54,104,319.651,24,24,287.09003829956055,5,0,10,16.366515352600615,80.0,163.66515352600618
55,105,326.629,24,24,287.8996033668518,1,0,14,13.668003617932428,130.0,136.68003617932425
56,106,338.299,24,24,198.13556241989136,18,0,13,24.548093870717285,130.0,245.4809387071728
57,107,403.762,24,24,267.04591274261475,6,0,34,11.513582073801068,110.0,115.13582073801066
58,108,310.559,24,24,265.3941125869751,4,0,16,20.352938071907346,140.0,203.52938071907343
59,109,277.673,24,24,267.428786277771,4,0,5,20.23737632843328,140.0,202.37376328433282
60,110,330.795,24,24,256.20174646377563,6,0,9,22.66083629821429,140.0,226.60836298214286
61,101,269.603,24,24,257.9355788230896,8,0,4,18.548070111908164,120.0,185.48070111908166
62,102,378.453,24,24,253.058819770813,3,0,23,33.13726087681178,170.0,331.3726087681178
63,103,388.179,24,24,262.67631912231445,4,0,16,24.41226694018518,140.0,244.12266940185185
64,104,354.092,24,24,282.2248601913452,2,0,14,24.250444780368476,120.0,242.50444780368468
65,105,252.448,24,24,262.0655174255371,9,0,3,13.114958046172958,100.0,131.14958046172958
66,106,281.93,24,24,261.41644763946533,6,0,8,18.61184179199596,130.0,186.1184179199596
67,107,381.426,24,24,226.11606168746948,15,0,32,11.279783835467518,100.0,112.79783835467518
68,108,282.322,24,24,252.77152395248413,10,0,8,20.76158594605367,100.0,207.61585946053663
69,109,612.567,24,24,216.36843740940094,7,0,55,37.105212139972274,190.0,371.0521213997228
70,110,310.272,24,24,254.6798276901245,8,0,15,16.067239094074715,120.0,160.6723909407472
71,101,269.404,24,24,272.8397569656372,6,0,3,12.200793147565356,110.0,122.00793147565352
72,102,312.595,24,24,265.9783296585083,6,0,13,26.738900022236322,110.0,267.3890002223633
73,103,376.68,24,24,254.3969931602478,5,0,18,27.009982101927605,150.0,270.0998210192761
74,104,270.597,24,24,253.89337611198425,11,0,10,15.355413517724347,90.0,153.5541351772434
75,105,327.454,24,24,244.05600452423096,10,0,17,9.813324879668382,130.0,98.13324879668382
76,106,383.662,24,24,240.60070948302746,8,0,29,31.330967149558862,140.0,313.3096714955886
77,107,409.464,24,24,222.73864889144897,11,0,34,14.204484171201857,160.0,142.04484171201855
78,108,324.233,24,24,222.14354956150055,12,0,5,27.85482459800227,150.0,278.54824598002267
79,109,278.063,24,24,280.6985034942627,1,0,12,21.004987497268658,140.0,210.04987497268655
80,110,252.952,24,24,250.87955713272095,12,0,5,13.734804191806386,90.0,137.34804191806384
81,101,257.551,24,24,296.1772804260254,3,0,5,12.742386564695018,90.0,127.42386564695018
82,102,357.109,24,24,277.05548095703125,2,0,27,24.815063294966663,130.0,248.15063294966663
83,103,278.835,24,24,246.96779918670654,8,0,5,21.774006956042452,140.0,217.7400695604246
84,104,359.26,24,24,305.3120331764221,1,0,19,17.29321379971507,80.0,172.93213799715068
85,105,247.284,24,24,287.92373275756836,4,0,2,10.254224386374588,100.0,102.54224386374587
86,106,268.006,24,24,275.5465598106384,3,0,6,23.178115440665824,130.0,231.78115440665823
87,107,269.277,24,24,253.81558275222778,8,0,7,15.614720926861695,130.0,156.1472092686169
88,108,322.283,24,24,259.94153118133545,5,0,7,28.52822542296897,140.0,285.2822542296897
89,109,412.032,24,24,239.40399396419525,9,0,21,26.986670891162497,130.0,269.866708911625
90,110,292.932,24,24,274.172664642334,3,0,5,14.424449719775295,140.0,144.24449719775293
91,101,368.746,24,24,273.9723267555237,3,0,19,21.758885639048103,130.0,217.58885639048097
92,102,303.559,24,24,265.3061103820801,7,0,12,15.64629922696681,110.0,156.46299226966815
93,103,347.778,24,24,206.79532718658447,12,0,11,29.015567588533685,180.0,290.15567588533685
94,104,383.379,24,24,285.83874464035034,2,0,13,25.5375064382277,110.0,255.375064382277
95,105,268.198,24,24,288.80641078948975,3,0,8,8.978631308745914,110.0,89.78631308745915
96,106,257.486,24,24,276.62504959106445,4,0,7,21.24983721801104,120.0,212.49837218011052
97,107,376.23,24,24,239.95628309249878,9,0,25,16.812387589524803,140.0,168.12387589524803
98,108,285.622,24,24,260.85511684417725,7,0,6,23.816273304046145,120.0,238.1627330404615
99,109,274.643,24,24,246.98827075958252,9,0,5,16.705719333145463,130.0,167.05719333145467
100,110,328.836,24,24,262.3925931453705,6,0,16,15.358024718281207,130.0,153.5802471828121
101,101,305.33,24,24,290.1920442581177,1,0,8,19.35985100952314,120.0,193.5985100952314
102,102,295.482,24,24,264.6240234375,7,0,6,22.91991548039044,110.0,229.19915480390443
103,103,306.826,24,24,277.8369731903076,2,0,12,30.5433957108502,130.0,305.433957108502
104,104,479.312,24,24,252.09617376327515,7,0,45,26.346083684590035,120.0,263.46083684590036
105,105,304.83,24,24,295.1191053390503,1,0,15,11.26959863207528,110.0,112.69598632075281
106,106,387.309,24,24,279.32691860198975,3,0,20,25.576919786070956,110.0,255.76919786070957
107,107,418.889,24,24,268.98842906951904,6,0,32,18.371902132530387,100.0,183.71902132530388
108,108,336.137,24,24,283.8547101020813,3,0,11,23.81760572779094,100.0,238.17605727790942
109,109,310.853,24,24,269.6308445930481,4,0,15,21.230489887175576,130.0,212.30489887175577
110,110,378.179,24,24,283.15458488464355,3,0,26,12.818040212038984,110.0,128.18040212038983
111,101,278.616,24,24,307.54943084716797,0,0,7,9.835216933797565,100.0,98.35216933797568
112,102,330.447,24,24,266.1793375015259,5,0,7,27.735527519383282,120.0,277.3552751938328
113,103,262.947,24,24,239.39048767089844,9,0,3,18.698363256803194,150.0,186.98363256803188
114,104,255.603,24,24,294.6602783203125,3,0,4,16.13239615069079,90.0,161.32396150690786
115,105,294.874,24,24,281.74475049972534,5,0,10,9.18413886589764,100.0,91.84138865897638
116,106,284.389,24,24,288.1583480834961,3,0,9,21.138824763252536,100.0,211.38824763252535
117,107,326.116,24,24,247.54016399383545,10,0,17,11.532772983195512,120.0,115.32772983195515
118,108,311.549,24,24,271.74413537979126,5,0,14,24.186213191403297,110.0,241.86213191403294
119,109,358.619,24,24,261.97010040283203,7,0,20,21.76628660356646,110.0,217.66286603566456
120,110,394.49,24,24,276.8651120662689,4,0,31,12.116287803763933,110.0,121.16287803763935
