ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
49,109,375.394,24,24,268.7025661468506,5,0,20,25.991414171054142,140.0,259.9141417105414
50,110,295.068,24,24,291.8469076156616,2,0,16,12.176973553101039,120.0,121.76973553101041
51,101,329.869,24,24,282.3441562652588,3,0,15,13.852772882237579,130.0,138.5277288223758
52,102,290.267,24,24,242.78990411758423,11,0,6,19.033633314964106,170.0,190.3363331496411
53,103,274.634,24,24,252.57480144500732,10,0,12,23.084001436821755,150.0,230.84001436821757
54,104,338.312,24,24,253.49958443641663,15,0,19,16.668044574672336,110.0,166.68044574672336
55,105,269.985,24,24,272.1151132583618,9,0,5,11.2829530828578,120.0,112.829530828578
56,106,357.718,24,24,278.2126131057739,6,0,18,24.291258729923147,110.0,242.91258729923152
57,107,362.416,24,24,248.74826431274414,13,0,24,12.50576667208943,140.0,125.0576667208943
58,108,284.468,24,24,257.1981382369995,12,0,7,22.672855196549243,130.0,226.72855196549247
59,109,382.851,24,24,266.80262088775635,5,0,17,32.32460653318047,140.0,323.24606533180474
60,110,342.988,24,24,296.39023780822754,2,0,18,17.032516926177315,100.0,170.32516926177317
61,101,281.72,24,24,291.0593032836914,1,0,2,14.802325358416866,130.0,148.02325358416863
62,102,285.536,24,24,278.91111493110657,6,0,7,26.96290886132385,110.0,269.6290886132385
63,103,282.473,24,24,216.72726917266846,18,0,6,24.242419726974354,180.0,242.42419726974353
64,104,324.796,24,24,270.6594033241272,7,0,12,17.801975509814977,130.0,178.01975509814974
65,105,305.195,24,24,277.6252589225769,7,0,11,9.582448579157095,120.0,95.82448579157094
66,106,274.298,24,24,241.6504979133606,9,0,4,31.164990106615157,180.0,311.64990106615153
67,107,365.32,24,24,253.75488805770874,11,0,23,15.817029467337889,140.0,158.1702946733789
68,108,310.085,24,24,264.4239659309387,8,0,13,28.58677537989698,130.0,285.8677537989699
69,109,299.713,24,24,250.83685779571533,11,0,7,17.210445154824722,150.0,172.1044515482472
70,110,352.891,24,24,272.0552887916565,5,0,18,14.815686234342733,140.0,148.15686234342735
71,101,361.353,24,24,283.41216802597046,1,0,19,25.292774476135087,130.0,252.92774476135085
72,102,307.343,24,24,265.5733423233032,7,0,9,26.422168403089366,140.0,264.2216840308937
73,103,352.045,24,24,253.93404388427734,10,0,11,30.21982058651088,140.0,302.1982058651088
74,104,306.633,24,24,285.6754479408264,3,0,9,21.081841551580393,120.0,210.8184155158039
75,105,305.249,24,24,274.3639860153198,6,0,11,15.453367876291262,130.0,154.53367876291264
76,106,269.752,24,24,273.5944890975952,9,0,8,19.685005000005013,110.0,196.8500500000501
77,107,429.384,24,24,266.1140637397766,8,0,32,21.286464805794825,120.0,212.86464805794827
78,108,283.301,24,24,261.7161054611206,9,0,6,20.946278949505192,140.0,209.4627894950519
79,109,303.746,24,24,273.0694360733032,9,0,9,21.43519607605195,110.0,214.35196076051955
80,110,276.821,24,24,278.166579246521,8,0,5,22.778069995745007,100.0,227.78069995745003
81,101,281.441,24,24,272.9306755065918,11,0,10,11.897745384579098,100.0,118.97745384579099
82,102,295.762,24,24,272.370005607605,10,0,3,27.0999925682764,100.0,270.99992568276394
83,103,415.863,24,24,261.9199743270874,8,0,28,21.933394192396072,130.0,219.33394192396065
84,104,256.009,24,24,293.5384888648987,5,0,2,16.538365419431127,90.0,165.38365419431125
85,105,282.643,24,24,286.60073137283325,4,0,8,12.997548241872693,120.0,129.97548241872693
86,106,371.325,24,24,273.30971574783325,7,0,21,25.634255212066005,110.0,256.34255212066006
87,107,305.312,24,24,264.0835289955139,11,0,7,13.054894898110229,120.0,130.54894898110228
88,108,341.868,24,24,263.41367959976196,6,0,17,20.28771315381715,150.0,202.87713153817145
89,109,326.727,24,24,259.25797986984253,6,0,15,22.473392433551695,160.0,224.73392433551695
90,110,302.686,24,24,278.9088611602783,5,0,9,15.303786853852907,130.0,153.03786853852904
91,101,256.55,24,24,294.1986198425293,2,0,2,12.671259390587286,120.0,126.71259390587285
92,102,262.496,24,24,280.08983039855957,7,0,7,33.03390240485689,100.0,330.3390240485689
93,103,313.467,24,24,254.68070220947266,7,0,9,32.73098676955409,160.0,327.30986769554096
94,104,295.224,24,24,301.1381492614746,5,0,14,11.20616637714702,70.0,112.06166377147021
95,105,257.11,24,24,276.36871695518494,9,0,1,12.10427752319224,110.0,121.0427752319224
96,106,285.715,24,24,280.72737312316895,6,0,8,22.575423867731306,110.0,225.75423867731305
97,107,304.553,24,24,273.27917766571045,5,0,9,15.736066582378644,140.0,157.36066582378643
98,108,316.975,24,24,273.01587200164795,6,0,7,21.613752288440953,130.0,216.1375228844095
99,109,270.769,24,24,292.59106636047363,2,0,8,21.363088759072184,110.0,213.6308875907218
100,110,278.066,24,24,265.6554145812988,8,0,6,17.815284232882888,140.0,178.15284232882888
101,101,267.117,24,24,262.1059002876282,9,0,3,17.98033637925581,140.0,179.80336379255817
102,102,295.131,24,24,281.92523288726807,6,0,10,16.915883146706776,110.0,169.15883146706776
103,103,385.773,24,24,242.58163571357727,10,0,23,31.39454167196856,160.0,313.9454167196857
104,104,258.672,24,24,277.3182716369629,9,0,3,22.272427493350033,100.0,222.7242749335003
105,105,294.874,24,24,295.31844902038574,5,0,15,8.938470003075576,90.0,89.38470003075575
106,106,369.821,24,24,276.06862783432007,4,0,15,24.7712221108159,130.0,247.71222110815899
107,107,398.309,24,24,282.1615948677063,4,0,27,12.794661563342444,120.0,127.94661563342443
108,108,303.296,24,24,265.48985385894775,8,0,4,30.033786713947535,130.0,300.33786713947535
109,109,431.677,24,24,281.7110390663147,4,0,23,22.629880113872716,110.0,226.29880113872719
110,110,288.97,24,24,293.23344326019287,3,0,16,10.888528426798556,110.0,108.88528426798558
111,101,349.287,24,24,289.7395730018616,2,0,13,25.868048625825153,110.0,258.6804862582515
112,102,302.276,24,24,268.55216217041016,6,0,7,26.492782277914934,140.0,264.9278227791493
113,103,358.006,24,24,245.35037970542908,9,0,31,32.16540242671743,160.0,321.65402426717435
114,104,367.398,24,24,255.26401233673096,12,0,27,27.453302109065614,120.0,274.5330210906561
115,105,320.014,24,24,288.8891296386719,4,0,16,13.70290311362327,110.0,137.0290311362327
116,106,262.523,24,24,264.02779245376587,8,0,3,23.240689485924143,140.0,232.40689485924142
117,107,327.265,24,24,252.65152025222778,10,0,22,16.16157004568723,150.0,161.61570045687236
118,108,480.672,24,24,275.99425077438354,2,0,27,30.019147751337183,130.0,300.1914775133719
119,109,365.518,24,24,250.13620853424072,8,0,18,31.212639255890668,160.0,312.1263925589067
120,110,315.895,24,24,278.6370391845703,5,0,12,21.209845824891726,120.0,212.09845824891727
