ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
70,110,301.864,24,24,274.7444577217102,9,0,10,17.518450008518695,150.0,175.184500085187
71,101,260.239,24,24,287.3054485321045,6,0,4,20.648491786225648,130.0,206.48491786225648
72,102,350.878,24,24,241.3057017326355,20,0,15,35.64761986029556,190.0,356.4761986029556
73,103,287.737,24,24,272.70369243621826,8,0,9,29.321027169795904,150.0,293.210271697959
74,104,273.546,24,24,300.1824975013733,8,0,8,16.058343380516455,90.0,160.58343380516453
75,105,372.755,24,24,274.9740595817566,5,0,20,11.753110961682141,160.0,117.5311096168214
76,106,297.101,24,24,271.5773723125458,9,0,11,28.075395734366158,150.0,280.7539573436616
77,107,338.636,24,24,279.11383724212646,8,0,12,19.620536104111572,140.0,196.2053610411157
78,108,343.776,24,24,262.6445074081421,6,0,11,27.851634049787208,180.0,278.51634049787214
79,109,358.64,24,24,280.3374619483948,5,0,30,15.541796465919107,140.0,155.41796465919106
80,110,314.699,24,24,272.19593811035156,9,0,8,17.680172626649878,160.0,176.8017262664988
81,101,276.843,24,24,269.3487091064453,11,0,4,22.1709403253518,160.0,221.70940325351796
82,102,328.872,24,24,261.6395778656006,8,0,14,26.201387959528624,180.0,262.01387959528626
83,103,285.32,24,24,282.3558030128479,4,0,13,18.813990987327248,140.0,188.13990987327244
84,104,267.596,24,24,295.7209806442261,10,0,3,17.59673924031621,100.0,175.96739240316208
85,105,303.69,24,24,275.45878887176514,10,0,14,11.804031318446768,150.0,118.04031318446769
86,106,279.753,24,24,279.4930086135864,11,0,8,23.35659572554833,130.0,233.5659572554833
87,107,439.068,24,24,278.2036519050598,9,0,49,12.654456648429251,130.0,126.54456648429252
88,108,367.602,24,24,254.3500680923462,7,0,15,43.83306968207262,180.0,438.3306968207262
89,109,288.009,24,24,269.67356395721436,10,0,2,22.754769072093595,160.0,227.54769072093592
90,110,342.868,24,24,274.2570466995239,6,0,15,24.14316428585268,150.0,241.4316428585268
91,101,288.466,24,24,297.2887268066406,2,0,7,10.704220436651672,120.0,107.04220436651676
92,102,417.147,24,24,270.0523295402527,5,0,25,23.158897715395398,160.0,231.588977153954
93,103,555.929,24,24,256.1943316459656,4,0,37,26.01884944225192,180.0,260.18849442251917
94,104,356.662,24,24,299.39516592025757,6,0,17,20.349447950019545,90.0,203.49447950019544
95,105,364.678,24,24,268.2141571044922,12,0,18,24.28614753861143,150.0,242.8614753861143
96,106,319.551,24,24,279.275990486145,7,0,16,22.413360093515625,140.0,224.13360093515635
97,107,375.641,24,24,277.97494554519653,11,0,12,21.750165406944127,130.0,217.50165406944126
98,108,388.244,24,24,268.6119112968445,11,0,21,26.293613134916267,150.0,262.9361313491627
99,109,348.822,24,24,273.2096767425537,6,0,15,19.30104188623041,160.0,193.0104188623041
100,110,308.353,24,24,276.23397064208984,3,0,5,24.22007283552911,160.0,242.2007283552911
101,101,386.665,24,24,284.9930462837219,3,0,16,25.023167739179776,130.0,250.23167739179772
102,102,313.297,24,24,266.9573459625244,8,0,9,25.142166091818087,170.0,251.42166091818086
103,103,317.715,24,24,286.2283568382263,3,0,8,25.905472905208008,130.0,259.05472905208006
104,104,393.261,24,24,267.8047761917114,7,0,21,20.650720739961823,160.0,206.50720739961827
105,105,257.765,24,24,295.2357540130615,3,0,5,10.880817464652884,120.0,108.80817464652884
106,106,297.731,24,24,278.67391777038574,4,0,12,22.753577951653185,150.0,227.53577951653185
107,107,305.387,24,24,276.53743028640747,12,0,15,14.875209294528245,140.0,148.75209294528244
108,108,317.549,24,24,291.4341711997986,4,0,20,13.552765180553004,120.0,135.52765180553004
109,109,334.486,24,24,282.1065402030945,6,0,16,26.311510827678156,130.0,263.11510827678154
110,110,330.683,24,24,287.25011253356934,4,0,13,19.166275258171957,130.0,191.6627525817196
111,101,266.16,24,24,288.58877182006836,3,0,5,13.037419278257843,140.0,130.37419278257843
112,102,442.179,24,24,262.14833879470825,11,0,34,24.505540849586435,160.0,245.05540849586436
113,103,433.826,24,24,273.2327809333801,5,0,28,20.89070945856746,150.0,208.90709458567463
114,104,292.238,24,24,284.77539253234863,13,0,4,15.748671287605603,120.0,157.486712876056
115,105,256.347,24,24,292.12940406799316,8,0,0,12.901973092325848,120.0,129.0197309232585
116,106,254.239,24,24,299.5421390533447,4,0,6,24.85951352790292,100.0,248.59513527902922
117,107,357.659,24,24,272.95531272888184,13,0,19,23.482277503372003,140.0,234.82277503372006
118,108,430.466,24,24,260.12423610687256,9,0,22,42.9191902113788,160.0,429.191902113788
119,109,485.634,24,24,272.34048080444336,4,0,35,22.198401012975822,150.0,221.98401012975825
120,110,259.168,24,24,282.5238037109375,9,0,0,26.58731265906258,130.0,265.87312659062576
