ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
1,101,329.603,24,24,279.89663648605347,2,0,16,16.838934421304458,140.0,168.38934421304464
2,102,341.282,24,24,265.10417556762695,6,0,13,20.65970283894705,160.0,206.59702838947047
3,103,387.921,24,24,267.34636068344116,8,0,25,24.422722670296583,140.0,244.22722670296585
4,104,270.437,24,24,306.2242088317871,8,0,5,13.792975595264503,70.0,137.92975595264502
5,105,279.679,24,24,276.6662654876709,7,0,4,12.222873279570765,150.0,122.22873279570766
6,106,280.846,24,24,283.3904676437378,6,0,7,21.84920771322357,120.0,218.49207713223578
7,107,351.334,24,24,290.9407296180725,10,0,25,10.932117736800038,100.0,109.32117736800038
8,108,365.972,24,24,254.3491973876953,6,0,17,25.251320044147167,180.0,252.51320044147167
9,109,310.527,24,24,284.4767277240753,3,0,12,20.03877729134192,120.0,200.3877729134192
10,110,320.845,24,24,272.93205547332764,8,0,13,20.94655651681703,140.0,209.4655651681703
11,101,258.572,24,24,300.99071884155273,6,0,4,13.348787249973782,90.0,133.48787249973782
12,102,282.307,24,24,277.7087526321411,8,0,11,19.652060716326176,130.0,196.5206071632618
13,103,317.527,24,24,283.7786293029785,3,0,6,23.702284407266742,120.0,237.0228440726674
14,104,277.846,24,24,301.7076539993286,5,0,5,17.153892581019555,80.0,171.53892581019556
15,105,268.698,24,24,305.68063735961914,4,0,8,8.032267891571509,90.0,80.3226789157151
16,106,286.223,24,24,284.0622320175171,5,0,5,22.396275528705903,120.0,223.96275528705903
17,107,541.605,24,24,279.5049901008606,2,0,39,21.658345310264927,110.0,216.5834531026493
18,108,607.722,24,24,249.97373008728027,3,0,40,35.877103704787345,160.0,358.7710370478734
19,109,426.538,24,24,260.21919226646423,11,0,24,24.634666377866072,150.0,246.34666377866074
20,110,328.695,24,24,281.09486532211304,9,0,8,18.17522111693693,120.0,181.7522111693694
21,101,318.165,24,24,293.16407585144043,2,0,12,16.393184357467163,110.0,163.93184357467157
22,102,275.469,24,24,267.0621757507324,9,0,7,22.39637512057979,150.0,223.9637512057979
23,103,388.958,24,24,273.014018535614,6,0,19,24.976636917552234,130.0,249.76636917552239
24,104,412.965,24,24,280.19129180908203,6,0,23,19.68117228907625,120.0,196.8117228907625
25,105,339.889,24,24,289.59917402267456,7,0,17,11.501377283582894,110.0,115.01377283582893
26,106,316.531,24,24,258.8023872375488,15,0,15,23.662666853231258,150.0,236.62666853231258
27,107,491.921,24,24,266.4986538887024,7,0,46,20.002241913174057,140.0,200.02241913174055
28,108,269.796,24,24,279.4756908416748,4,0,3,23.373838248930213,130.0,233.73838248930215
29,109,291.417,24,24,285.47646713256836,6,0,9,18.37255427447483,120.0,183.7255427447483
30,110,411.073,24,24,257.50614404678345,2,0,23,24.156406052747165,180.0,241.56406052747155
31,101,360.145,24,24,287.862606048584,3,0,18,21.0623112451939,110.0,210.62311245193908
32,102,297.577,24,24,261.98556327819824,9,0,9,24.190715138203544,160.0,241.9071513820354
33,103,375.62,24,24,257.26885080337524,11,0,14,25.385234771757478,160.0,253.85234771757476
34,104,305.681,24,24,277.02126121520996,11,0,6,24.13123049261536,120.0,241.3123049261536
35,105,304.662,24,24,272.35996437072754,5,0,9,13.566724411852473,160.0,135.66724411852476
36,106,273.81,24,24,277.7453556060791,14,0,12,22.091073856040207,110.0,220.91073856040202
37,107,315.718,24,24,267.8071527481079,9,0,16,13.654746491487403,160.0,136.54746491487407
38,108,367.828,24,24,282.35362434387207,3,0,12,23.577290919291386,120.0,235.7729091929139
39,109,338.294,24,24,281.0763339996338,4,0,14,17.37277221053649,130.0,173.72772210536488
40,110,344.283,24,24,256.2664761543274,8,0,10,27.889210737405996,170.0,278.89210737405995
41,101,289.4,24,24,277.37524032592773,4,0,4,16.041258504789717,150.0,160.41258504789712
42,102,278.981,24,24,277.4437074661255,4,0,5,22.593825999161965,140.0,225.93825999161962
43,103,296.689,24,24,280.7801194190979,3,0,12,19.533133309562686,130.0,195.33133309562686
44,104,440.347,24,24,283.07103633880615,4,0,29,22.381594322530432,110.0,223.81594322530427
45,105,287.18,24,24,285.55835342407227,3,0,5,9.902730043500403,140.0,99.02730043500404
46,106,295.655,24,24,289.89742279052734,8,0,12,18.50428555048496,100.0,185.0428555048496
47,107,342.492,24,24,268.0442295074463,9,0,17,24.09293928284815,140.0,240.9293928284815
48,108,313.15,24,24,267.068546295166,7,0,17,22.38574597365838,150.0,223.8574597365838
49,109,311.377,24,24,277.5059928894043,2,0,8,18.323349083408143,150.0,183.2334908340815
50,110,338.902,24,24,270.97728300094604,3,0,13,15.871196827197567,160.0,158.71196827197565
51,101,268.425,24,24,293.4776973724365,4,0,5,15.037171953423675,110.0,150.37171953423675
52,102,303.342,24,24,283.6606960296631,5,0,12,14.73215609565,130.0,147.32156095650004
53,103,394.237,24,24,265.50230717658997,7,0,13,29.162820710080446,140.0,291.6282071008045
54,104,459.653,24,24,269.143666267395,8,0,43,16.427209299483323,140.0,164.27209299483317
55,105,267.183,24,24,297.4499788284302,3,0,6,10.083365700025468,110.0,100.83365700025468
56,106,315.735,24,24,267.0621175765991,10,0,14,26.563137733653775,140.0,265.63137733653775
57,107,363.427,24,24,262.020131111145,13,0,14,14.13310270631399,160.0,141.33102706313989
58,108,332.367,24,24,270.9145221710205,8,0,12,35.14245247206934,120.0,351.42452472069346
59,109,271.509,24,24,279.77636528015137,3,0,5,27.03936754785043,130.0,270.39367547850435
60,110,280.031,24,24,283.7597255706787,7,0,5,13.733784930505717,130.0,137.33784930505718
61,101,308.38,24,24,276.6991891860962,5,0,7,28.001329321968992,130.0,280.0132932196899
62,102,356.501,24,24,264.85930013656616,9,0,26,22.734488716073322,150.0,227.34488716073324
63,103,363.608,24,24,275.82224702835083,7,0,12,21.129583474679112,130.0,211.29583474679112
64,104,354.189,24,24,287.7742586135864,13,0,16,17.87622940512601,90.0,178.7622940512601
65,105,315.22,24,24,289.85514783859253,4,0,9,11.908080076218178,120.0,119.0808007621818
66,106,327.023,24,24,265.31787490844727,5,0,8,24.470190881445628,160.0,244.7019088144563
67,107,304.386,24,24,270.9365301132202,14,0,11,13.439113583295661,140.0,134.39113583295662
68,108,268.41,24,24,275.77154064178467,8,0,5,19.547420304187384,140.0,195.47420304187386
69,109,339.981,24,24,271.4148054122925,8,0,14,20.141988193323666,140.0,201.41988193323667
70,110,325.587,24,24,276.93936491012573,5,0,16,16.767726602327446,140.0,167.67726602327446
71,101,306.558,24,24,285.6811170578003,7,0,12,20.53147098711597,110.0,205.31470987115972
72,102,302.303,24,24,272.46264934539795,10,0,12,18.39558050680334,140.0,183.95580506803338
73,103,305.549,24,24,266.95746183395386,8,0,5,25.90421661888098,150.0,259.0421661888098
74,104,415.265,24,24,285.02101373672485,6,0,28,18.298311433352147,110.0,182.9831143335215
75,105,329.559,24,24,272.59713196754456,6,0,14,14.838113979208835,150.0,148.3811397920883
76,106,320.829,24,24,260.0119185447693,13,0,6,26.646799247643308,150.0,266.4679924764331
77,107,364.479,24,24,276.63835430145264,10,0,23,14.769394271932596,130.0,147.69394271932595
78,108,401.494,24,24,262.6930990219116,4,0,14,34.678163394120716,150.0,346.78163394120725
79,109,273.174,24,24,279.9934844970703,7,0,4,17.510854553118254,130.0,175.1085455311825
80,110,288.732,24,24,301.0669002532959,4,0,16,13.221832489282427,90.0,132.21832489282428
81,101,325.028,24,24,280.75371408462524,2,0,13,17.077120741961544,140.0,170.77120741961542
82,102,355.168,24,24,275.8726930618286,8,0,30,16.878824861359078,130.0,168.78824861359078
83,103,442.937,24,24,258.6008358001709,6,0,25,33.165264503899685,150.0,331.65264503899687
84,104,329.73,24,24,287.622109413147,6,0,13,18.963148086412087,110.0,189.63148086412087
85,105,266.793,24,24,278.2768702507019,9,0,4,11.20520416663511,140.0,112.05204166635109
86,106,289.051,24,24,282.39863204956055,9,0,10,25.168945619399043,110.0,251.68945619399042
87,107,412.223,24,24,265.8822464942932,8,0,15,17.696250204770188,150.0,176.9625020477019
88,108,442.309,24,24,261.4154381752014,6,0,14,30.97425670511901,150.0,309.7425670511901
89,109,377.667,24,24,260.2550506591797,2,0,17,26.241588358402137,170.0,262.41588358402134
90,110,294.717,24,24,291.8168091773987,2,0,17,10.305302874770167,120.0,103.05302874770166
91,101,295.698,24,24,287.02999210357666,3,0,7,18.283349416856396,120.0,182.833494168564
92,102,250.675,24,24,277.82681369781494,15,0,5,23.62197978658876,110.0,236.21979786588759
93,103,553.261,24,24,251.98694133758545,1,0,46,25.021763944581046,180.0,250.21763944581045
94,104,289.798,24,24,285.00895500183105,9,0,9,23.318404753113263,100.0,233.18404753113262
95,105,291.509,24,24,289.0542583465576,6,0,14,9.909571553943216,120.0,99.09571553943218
96,106,349.893,24,24,259.0975580215454,11,0,9,31.504046233761592,150.0,315.04046233761596
97,107,394.729,24,24,285.00556993484497,7,0,42,14.15737436367479,110.0,141.5737436367479
98,108,317.522,24,24,260.16261100769043,10,0,12,24.728982830293646,160.0,247.28982830293648
99,109,413.654,24,24,257.8645029067993,9,0,17,25.225828938962593,160.0,252.25828938962593
100,110,351.735,24,24,277.25484895706177,5,0,22,12.908585342786427,140.0,129.0858534278643
101,101,264.373,24,24,277.49427604675293,4,0,2,15.842882272046616,150.0,158.4288227204662
102,102,283.739,24,24,268.1301670074463,9,0,11,19.783040874284335,150.0,197.83040874284336
103,103,345.709,24,24,261.74009943008423,6,0,18,26.266503693300997,160.0,262.66503693301
104,104,324.761,24,24,296.3534507751465,10,0,12,17.744244793172772,80.0,177.44244793172768
105,105,333.683,24,24,282.403368473053,4,0,9,17.66104425475694,130.0,176.61044254756942
106,106,259.764,24,24,281.8554491996765,1,0,2,19.407576198319287,140.0,194.07576198319288
107,107,305.264,24,24,275.20579624176025,5,0,7,14.657001146890178,150.0,146.57001146890178
108,108,354.087,24,24,275.59170150756836,7,0,23,14.847163985599696,140.0,148.47163985599695
109,109,477.015,24,24,258.84776067733765,10,0,28,23.587060583560753,150.0,235.87060583560753
110,110,305.686,24,24,288.09340238571167,7,0,11,16.510996751241002,110.0,165.10996751241
111,101,253.167,24,24,293.7779688835144,3,0,6,22.03670800352251,100.0,220.36708003522511
112,102,294.903,24,24,285.20916652679443,5,0,8,18.81804622198325,120.0,188.18046221983244
113,103,436.237,24,24,262.14001655578613,7,0,18,25.599974425254246,150.0,255.99974425254248
114,104,284.975,24,24,296.3673896789551,7,0,10,16.887678965653993,90.0,168.87678965653993
115,105,278.341,24,24,292.0273780822754,5,0,5,9.121024524893835,120.0,91.21024524893835
116,106,294.107,24,24,262.998010635376,17,0,7,30.836646386956158,130.0,308.36646386956164
117,107,363.392,24,24,273.1013226509094,6,0,18,13.9977894930884,150.0,139.97789493088402
118,108,297.554,24,24,275.0833625793457,11,0,8,20.694374235122808,130.0,206.94374235122808
119,109,263.252,24,24,289.437442779541,12,0,6,15.937596202139385,100.0,159.37596202139386
120,110,275.089,24,24,287.8725938796997,10,0,5,21.0456703526416,100.0,210.45670352641594
