ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
86,106,258.223,24,24,282.68889808654785,6,0,6,22.703668058735097,110.0,227.036680587351
87,107,309.04,24,24,259.2738106250763,12,0,10,19.08729142863088,120.0,190.87291428630888
88,108,304.507,24,24,252.9688491821289,11,0,5,28.437144830123323,140.0,284.3714483012332
89,109,317.405,24,24,282.8101577758789,6,0,13,22.29947819066647,100.0,222.9947819066647
90,110,293.414,24,24,283.55708479881287,2,0,6,21.47634342429682,130.0,214.7634342429682
91,101,346.64,24,24,269.0578861236572,5,0,14,26.47368449390309,140.0,264.73684493903085
92,102,268.333,24,24,276.5482053756714,7,0,9,18.172650819214063,120.0,181.72650819214067
93,103,465.746,24,24,259.1056160926819,5,0,24,29.647908991018266,150.0,296.47908991018267
94,104,270.224,24,24,297.980224609375,5,0,12,15.065918042213436,80.0,150.65918042213434
95,105,247.184,24,24,293.05718421936035,5,0,4,9.809390839018356,100.0,98.09390839018354
96,106,281.977,24,24,290.7397861480713,3,0,11,17.5340393364383,110.0,175.34039336438303
97,107,341.824,24,24,272.60965156555176,9,0,33,12.967799168103019,110.0,129.67799168103022
98,108,391.976,24,24,280.12306213378906,4,0,23,19.589786259602786,120.0,195.89786259602786
99,109,305.987,24,24,265.05928230285645,10,0,8,19.802357751155817,120.0,198.02357751155816
100,110,273.467,24,24,284.8580300807953,3,0,10,25.47321807391688,120.0,254.7321807391688
101,101,387.556,24,24,275.72362899780273,4,0,19,25.921186567003076,130.0,259.21186567003076
102,102,315.125,24,24,271.58459186553955,5,0,17,18.05136524912179,140.0,180.51365249121784
103,103,296.519,24,24,259.8065948486328,9,0,10,22.311349541484965,140.0,223.11349541484972
104,104,408.654,24,24,281.4656710624695,4,0,20,28.44776786393154,110.0,284.4776786393154
105,105,242.832,24,24,302.46543741226196,3,0,1,8.448517352712106,90.0,84.48517352712106
106,106,321.318,24,24,267.6688756942749,7,0,8,27.77040190741249,130.0,277.7040190741249
107,107,433.459,24,24,283.06733083724976,5,0,49,16.442209281326488,100.0,164.42209281326487
108,108,342.737,24,24,275.03528022766113,2,0,15,26.549043088901723,150.0,265.49043088901726
109,109,350.612,24,24,276.7971692085266,3,0,19,19.0094162152545,140.0,190.094162152545
110,110,281.059,24,24,283.89348685741425,4,0,5,18.688355696908932,120.0,186.88355696908934
111,101,269.831,24,24,284.39108180999756,3,0,9,13.69640022735999,130.0,136.96400227359985
112,102,390.616,24,24,260.23029375076294,4,0,22,29.232329862427353,160.0,292.32329862427355
113,103,341.436,24,24,269.63810443878174,3,0,14,34.53962192180994,150.0,345.3962192180994
114,104,371.983,24,24,284.9457788467407,5,0,9,25.180736147133015,100.0,251.80736147133013
115,105,315.674,24,24,278.5647826194763,6,0,19,9.78406367907098,120.0,97.84063679070981
116,106,328.758,24,24,242.61483097076416,11,0,10,31.283852455370578,160.0,312.8385245537056
117,107,390.534,24,24,285.1274929046631,2,0,22,17.90833249028159,120.0,179.0833249028159
118,108,268.347,24,24,275.49823665618896,6,0,5,18.33920450557424,130.0,183.39204505574244
119,109,374.701,24,24,274.8836784362793,5,0,14,18.721025664032293,130.0,187.2102566403229
120,110,342.341,24,24,268.7942762374878,7,0,16,19.019065514979705,130.0,190.1906551497971
