ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
70,110,291.084,24,24,256.6873188018799,7,0,6,18.021128664068545,120.0,180.21128664068547
71,101,298.58,24,24,238.9457278251648,7,0,10,25.9237762856674,150.0,259.23776285667407
72,102,278.078,24,24,189.51323008537292,17,0,5,19.977948118334464,160.0,199.7794811833446
73,103,351.023,24,24,245.31709146499634,6,0,11,24.47151709272235,140.0,244.7151709272235
74,104,445.07,24,24,259.5394186973572,4,0,23,28.267623807117403,120.0,282.67623807117405
75,105,267.72,24,24,251.90210580825806,9,0,7,10.163148536853639,120.0,101.6314853685364
76,106,360.789,24,24,256.03189420700073,6,0,29,19.946834272232884,120.0,199.4683427223288
77,107,406.765,24,24,252.53504943847656,7,0,28,10.774913271944667,130.0,107.74913271944665
78,108,293.253,24,24,257.512619972229,6,0,10,16.64561793628534,130.0,166.4561793628534
79,109,246.011,24,24,300.6529874801636,1,0,3,15.57835341776014,90.0,155.78353417760138
80,110,305.162,24,24,273.9625644683838,3,0,15,13.395727410068277,130.0,133.9572741006828
81,101,309.008,24,24,262.878173828125,5,0,8,21.869698311274213,120.0,218.69698311274215
82,102,377.117,24,24,244.67480278015137,6,0,25,21.37533016647868,150.0,213.75330166478676
83,103,328.022,24,24,251.2228154540062,6,0,13,26.295295046719843,130.0,262.95295046719843
84,104,409.595,24,24,240.32449865341187,9,0,21,27.792502572929248,110.0,277.92502572929243
85,105,330.214,24,24,285.9797263145447,2,0,21,12.53377569565255,110.0,125.33775695652552
86,106,377.536,24,24,213.9534569978714,13,0,31,25.077571275808825,130.0,250.7757127580882
87,107,284.384,24,24,259.00383174419403,7,0,10,11.660275224178227,120.0,116.60275224178228
88,108,354.345,24,24,270.5524401664734,3,0,10,23.245920074194206,120.0,232.45920074194203
89,109,536.286,24,24,248.5314672589302,4,0,59,25.78088871964042,140.0,257.80888719640416
90,110,279.103,24,24,266.60450649261475,8,0,6,13.159158421508902,90.0,131.59158421508903
91,101,272.907,24,24,275.3629860877991,6,0,10,19.39502287550774,80.0,193.95022875507738
92,102,310.155,24,24,245.42663896083832,8,0,17,17.6222590273345,130.0,176.22259027334502
93,103,315.561,24,24,240.39083528518677,8,0,13,21.015274253590984,140.0,210.15274253590985
94,104,284.64,24,24,288.8016505241394,5,0,11,12.830581401066654,70.0,128.30581401066652
95,105,307.079,24,24,259.4467372894287,6,0,12,15.088756146087578,130.0,150.8875614608758
96,106,303.637,24,24,231.711012840271,11,0,17,23.81497787873892,120.0,238.14977878738915
97,107,386.708,24,24,238.52290391921997,8,0,36,12.461810516895202,150.0,124.618105168952
98,108,377.971,24,24,245.8791708946228,7,0,16,31.034704665608178,120.0,310.34704665608183
99,109,301.999,24,24,245.11211442947388,8,0,13,27.31312799348345,120.0,273.1312799348346
100,110,299.428,24,24,256.8275628089905,4,0,6,16.120725867887465,160.0,161.20725867887467
101,101,268.313,24,24,288.2468605041504,3,0,5,12.921901521127298,100.0,129.219015211273
102,102,376.122,24,24,252.57861495018005,5,0,16,23.202296171771614,140.0,232.02296171771613
103,103,390.199,24,24,250.60062789916992,4,0,15,25.665620174393233,150.0,256.6562017439324
104,104,362.823,24,24,245.04003858566284,10,0,21,18.266602256353888,100.0,182.6660225635389
105,105,289.028,24,24,239.68698835372925,9,0,3,10.521679057320071,150.0,105.21679057320073
106,106,286.182,24,24,248.77194488048553,7,0,4,22.046740546307095,130.0,220.46740546307092
107,107,376.713,24,24,241.82113122940063,8,0,20,22.798114955263504,130.0,227.9811495526351
108,108,355.896,24,24,250.77755975723267,5,0,19,19.53739097982035,150.0,195.37390979820353
109,109,415.31,24,24,251.4226553440094,7,0,25,16.795563341839582,120.0,167.9556334183958
110,110,295.952,24,24,272.62052392959595,3,0,9,15.632456991793257,130.0,156.3245699179326
111,101,254.301,24,24,292.2309989929199,1,0,3,11.281658160508202,120.0,112.816581605082
112,102,260.68,24,24,269.89483070373535,5,0,6,20.17528548729254,110.0,201.75285487292538
113,103,415.259,24,24,236.3217225074768,7,0,37,19.46378902674645,150.0,194.6378902674645
114,104,296.18,24,24,272.8285884857178,6,0,3,19.45235486185149,90.0,194.5235486185149
115,105,325.639,24,24,275.2471227645874,4,0,12,9.588110844355095,120.0,95.88110844355094
116,106,508.83,24,24,250.35740041732788,4,0,38,25.237654344519697,140.0,252.37654344519694
117,107,437.251,24,24,235.05129194259644,10,0,30,19.081177357579996,120.0,190.81177357579998
118,108,273.551,24,24,268.56797790527344,3,0,7,25.720032225724452,130.0,257.2003222572446
119,109,314.689,24,24,261.26165437698364,5,0,8,17.897245365132154,130.0,178.97245365132147
120,110,362.011,24,24,249.24242842197418,5,0,24,15.429272684557855,160.0,154.29272684557856
