ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
24,104,319.605,24,24,273.8568992614746,11,0,14,20.476997029323883,90.0,204.7699702932388
25,105,297.286,24,24,272.25084686279297,5,0,3,10.830469089146748,150.0,108.30469089146749
26,106,453.509,24,24,260.0720682144165,2,0,28,34.75977877338613,170.0,347.5977877338613
27,107,325.208,24,24,233.27628207206726,14,0,16,19.079051459898043,170.0,190.79051459898042
28,108,291.994,24,24,288.9901704788208,4,0,15,13.366094127093271,110.0,133.6609412709327
29,109,348.964,24,24,263.97464084625244,3,0,15,21.751191268843424,170.0,217.51191268843417
30,110,288.232,24,24,288.2011008262634,3,0,8,12.663001414269196,120.0,126.63001414269196
31,101,365.744,24,24,258.61845541000366,6,0,10,27.938476687623528,160.0,279.38476687623523
32,102,292.691,24,24,262.1038513183594,5,0,7,19.65379845794072,170.0,196.5379845794072
33,103,300.973,24,24,255.2515902519226,10,0,12,27.49470253718813,140.0,274.94702537188124
34,104,281.777,24,24,271.239727973938,11,0,8,17.534240145927484,100.0,175.3424014592748
35,105,360.784,24,24,267.335298538208,3,0,25,10.54900173840939,170.0,105.49001738409389
36,106,336.324,24,24,242.79153490066528,12,0,10,20.69486547129418,160.0,206.94865471294185
37,107,364.742,24,24,241.4842450618744,11,0,23,16.71916650862731,170.0,167.1916650862731
38,108,411.687,24,24,239.01254415512085,13,0,28,21.624848714728152,150.0,216.24848714728148
39,109,373.011,24,24,253.37187004089355,9,0,15,23.76039281902116,150.0,237.6039281902116
40,110,300.25,24,24,273.60318756103516,6,0,11,17.98934605709007,130.0,179.89346057090071
41,101,266.719,24,24,279.74423599243164,3,0,9,15.852542539270946,140.0,158.52542539270948
42,102,286.756,24,24,221.36260795593262,19,0,7,22.12464234341908,160.0,221.24642343419075
43,103,355.347,24,24,231.4269118309021,13,0,10,35.243611662288615,170.0,352.4361166228861
44,104,290.892,24,24,275.0228271484375,10,0,8,13.257242028935293,100.0,132.57242028935292
45,105,288.856,24,24,274.04399251937866,7,0,15,8.186666953971816,130.0,81.86666953971816
46,106,275.007,24,24,264.6443681716919,9,0,6,29.518773603018328,120.0,295.1877360301833
47,107,278.793,24,24,265.379319190979,11,0,8,13.735589111887517,120.0,137.35589111887515
48,108,363.933,24,24,276.90827798843384,4,0,21,21.97239879327983,130.0,219.72398793279828
49,109,363.999,24,24,255.64302825927734,6,0,19,19.523189609088657,170.0,195.2318960908865
50,110,340.377,24,24,279.11227083206177,4,0,13,14.625724245563694,130.0,146.2572424556369
51,101,289.726,24,24,290.90427017211914,1,0,11,11.98572614956996,130.0,119.85726149569963
