ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
32,102,365.576,24,24,264.62356090545654,5,0,18,22.921461863219122,150.0,229.21461863219122
33,103,354.018,24,24,246.1778531074524,10,0,18,24.40713735042969,160.0,244.07137350429696
34,104,333.416,24,24,269.3495376110077,6,0,14,22.16819233917206,130.0,221.6819233917206
35,105,248.286,24,24,265.1338920593262,13,0,1,12.88701289530051,110.0,128.87012895300506
36,106,303.711,24,24,256.85502195358276,6,0,11,22.14992816039822,170.0,221.49928160398218
37,107,264.699,24,24,282.19018363952637,6,0,7,12.699361868609909,120.0,126.99361868609907
38,108,297.272,24,24,261.9979739189148,6,0,11,26.67342568786641,150.0,266.7342568786641
39,109,252.686,24,24,279.1435251235962,10,0,6,19.521592095340253,90.0,195.21592095340256
40,110,306.664,24,24,274.9933776855469,3,0,8,16.688732142640745,150.0,166.88732142640742
41,101,296.295,24,24,249.76617121696472,9,0,4,27.446105026397554,160.0,274.4610502639756
42,102,339.13,24,24,221.08430337905884,17,0,14,24.718963673547023,170.0,247.18963673547026
43,103,507.471,24,24,234.3338384628296,8,0,26,42.220514503983225,180.0,422.2051450398323
44,104,290.862,24,24,273.42467910051346,7,0,15,18.584374770078266,120.0,185.84374770078267
45,105,280.406,24,24,256.3089828491211,10,0,4,15.6367092291888,150.0,156.36709229188799
46,106,320.626,24,24,277.2764263153076,4,0,12,25.745231503085865,130.0,257.45231503085864
47,107,327.832,24,24,260.7257328033447,6,0,14,20.91422708443799,160.0,209.14227084437985
48,108,350.112,24,24,258.58385491371155,5,0,18,19.72044383497574,170.0,197.20443834975745
49,109,326.883,24,24,277.7771692276001,4,0,9,24.076068176037424,130.0,240.76068176037424
50,110,278.798,24,24,270.8971815109253,9,0,7,15.342730510012661,120.0,153.42730510012663
51,101,339.315,24,24,278.98193740844727,2,0,19,21.72685707023365,140.0,217.2685707023365
52,102,509.8,24,24,228.44045400619507,12,0,36,35.19845812382892,170.0,351.9845812382893
53,103,414.406,24,24,249.97532176971436,5,0,20,30.082232629972637,180.0,300.8223262997264
54,104,368.72,24,24,238.23919582366943,15,0,21,27.535995844498512,140.0,275.35995844498507
55,105,320.407,24,24,268.2157883644104,8,0,9,15.94734890549238,130.0,159.47348905492382
56,106,416.416,24,24,252.6311764717102,1,0,24,31.229402059815392,200.0,312.29402059815396
57,107,410.352,24,24,241.90687894821167,14,0,38,15.310391154556498,140.0,153.10391154556498
58,108,342.988,24,24,280.70845127105713,3,0,13,20.971816996288236,130.0,209.7181699628823
59,109,350.812,24,24,266.2231321334839,2,0,6,29.256221518962835,170.0,292.5622151896284
60,110,293.949,24,24,265.05275440216064,5,0,7,23.157475113038274,160.0,231.5747511303827
61,101,281.361,24,24,276.1954803466797,4,0,13,17.68171155417205,140.0,176.81711554172054
62,102,398.58,24,24,267.722261428833,0,0,24,22.592466264307742,180.0,225.92466264307743
63,103,362.271,24,24,250.79921007156372,7,0,11,25.669279400510593,170.0,256.69279400510584
64,104,327.141,24,24,253.4141402244568,12,0,16,21.9528585791436,130.0,219.52858579143606
65,105,288.856,24,24,283.83106994628906,4,0,11,8.896412081671379,130.0,88.96412081671379
66,106,317.317,24,24,252.43861484527588,12,0,17,25.204618273587243,130.0,252.0461827358724
67,107,294.237,24,24,261.9624946117401,11,0,7,20.124991928910216,120.0,201.24991928910217
68,108,341.092,24,24,247.4629888534546,8,0,14,33.456670156028025,170.0,334.56670156028025
69,109,289.309,24,24,254.0960021018982,10,0,10,16.34667395747765,150.0,163.4667395747765
70,110,274.368,24,24,258.6814498901367,7,0,1,26.061833102397255,160.0,260.61833102397253
71,101,280.415,24,24,271.8021240234375,6,0,4,17.326257141299138,140.0,173.26257141299138
72,102,379.367,24,24,249.55194473266602,10,0,16,26.49348634298261,150.0,264.9348634298261
73,103,290.179,24,24,273.86089277267456,6,0,4,22.13036045171776,130.0,221.30360451717758
74,104,269.957,24,24,262.06513118743896,12,0,7,16.449528290607745,120.0,164.49528290607742
75,105,294.377,24,24,284.9289836883545,6,0,13,8.570020125514475,110.0,85.70020125514476
76,106,392.632,24,24,265.71182203292847,7,0,23,24.293895018432575,130.0,242.93895018432582
77,107,350.991,24,24,281.54947090148926,4,0,29,19.83506072955279,120.0,198.3506072955279
78,108,335.951,24,24,270.75693702697754,5,0,23,19.143532114960998,140.0,191.43532114960993
79,109,254.15,24,24,285.94926929473877,8,0,6,16.835770030068495,90.0,168.357700300685
80,110,288.425,24,24,274.9779167175293,6,0,9,15.073617717526819,130.0,150.73617717526818
81,101,282.137,24,24,281.048611164093,3,0,9,19.83796714578603,130.0,198.37967145786035
82,102,333.121,24,24,247.90927410125732,11,0,18,23.63575473433702,150.0,236.3575473433702
83,103,367.536,24,24,265.16502237319946,3,0,21,26.116572710827707,160.0,261.1657271082771
84,104,290.748,24,24,284.10302352905273,8,0,15,12.989903613866725,90.0,129.89903613866724
85,105,267.475,24,24,271.23709297180176,8,0,5,12.543032858190923,130.0,125.43032858190921
86,106,295.35,24,24,257.1748857498169,12,0,11,26.08370356992167,120.0,260.8370356992167
87,107,397.476,24,24,265.1340985298157,7,0,31,12.886337879923827,140.0,128.8633787992383
88,108,362.535,24,24,271.1578459739685,4,0,21,14.473848071371853,150.0,144.73848071371856
89,109,366.184,24,24,268.81200408935547,7,0,17,18.959987920713328,130.0,189.5998792071333
90,110,424.454,24,24,265.63356828689575,6,0,30,16.221443969823742,140.0,162.21443969823744
91,101,310.168,24,24,281.6726441383362,2,0,8,22.757802925385544,140.0,227.5780292538555
92,102,305.066,24,24,260.5063362121582,8,0,16,16.645523266250148,150.0,166.4552326625015
93,103,353.833,24,24,270.4053592681885,6,0,16,23.648768896312287,130.0,236.48768896312288
94,104,281.75,24,24,278.50329971313477,8,0,11,21.655661118531494,100.0,216.55661118531498
95,105,343.266,24,24,278.43406867980957,3,0,7,18.553099129415354,140.0,185.53099129415352
96,106,313.652,24,24,288.73638916015625,4,0,17,22.54537124286588,100.0,225.4537124286588
97,107,311.192,24,24,258.9086558818817,7,0,6,16.971144699798415,160.0,169.71144699798418
98,108,327.171,24,24,249.44983291625977,9,0,11,28.500542584022934,160.0,285.00542584022935
99,109,263.087,24,24,255.63590812683105,10,0,5,17.880272950408568,150.0,178.80272950408565
100,110,337.91,24,24,275.9325771331787,4,0,9,16.891397657511927,140.0,168.91397657511928
101,101,298.437,24,24,275.09495782852173,4,0,4,21.350116481926136,140.0,213.50116481926133
102,102,294.973,24,24,254.41515159606934,9,0,10,25.28280583255545,150.0,252.82805832555448
103,103,337.379,24,24,276.9885334968567,1,0,10,25.038186972598247,150.0,250.38186972598248
104,104,408.593,24,24,264.26437616348267,10,0,32,25.785396535772456,110.0,257.8539653577246
105,105,257.359,24,24,288.6701636314392,2,0,3,9.43277593048128,130.0,94.32775930481282
106,106,412.83,24,24,261.46748399734497,0,0,21,23.4417086384431,190.0,234.41708638443097
107,107,265.602,24,24,260.23931312561035,10,0,2,12.535604606597513,140.0,125.35604606597516
108,108,378.471,24,24,250.82855665683746,9,0,22,27.23810791182903,150.0,272.38107911829024
109,109,318.497,24,24,270.7987174987793,5,0,9,24.00424777314021,140.0,240.0424777314021
110,110,283.916,24,24,250.29259824752808,10,0,8,17.357986310962218,160.0,173.57986310962218
111,101,295.545,24,24,288.7910575866699,1,0,8,19.029773596319345,130.0,190.29773596319342
112,102,283.118,24,24,269.18829250335693,7,0,5,16.039018602860068,140.0,160.39018602860068
113,103,501.638,24,24,243.4772515296936,10,0,43,26.742458884446236,150.0,267.42458884446233
114,104,406.781,24,24,282.9510316848755,4,0,21,23.496539720528453,110.0,234.9653972052845
115,105,255.8,24,24,252.07377529144287,13,0,4,14.75408148265818,140.0,147.5408148265818
116,106,519.758,24,24,243.6716070175171,7,0,42,29.427976422836053,170.0,294.27976422836065
117,107,292.366,24,24,266.3903474807739,7,0,15,15.365501282719514,140.0,153.65501282719515
118,108,267.366,24,24,284.49051666259766,4,0,9,15.03161691737026,120.0,150.31616917370263
119,109,336.475,24,24,258.56780910491943,4,0,12,21.440632384255366,180.0,214.40632384255363
120,110,287.529,24,24,271.60625743865967,8,0,15,17.979142320005707,120.0,179.79142320005704
121,101,280.112,24,24,274.2532687187195,2,0,7,17.48908057852369,160.0,174.8908057852369
122,102,284.66,24,24,274.49582719802856,7,0,17,20.013911319174873,120.0,200.13911319174872
123,103,372.11,24,24,263.2635145187378,3,0,12,24.12160536211128,170.0,241.21605362111276
124,104,308.531,24,24,271.8669137954712,9,0,15,20.443603684235992,110.0,204.4360368423599
125,105,259.222,24,24,298.9730453491211,3,0,6,10.089810463284053,100.0,100.89810463284051
126,106,411.583,24,24,277.43601083755493,5,0,25,26.879933476277852,110.0,268.79933476277847
127,107,338.912,24,24,257.2409701347351,10,0,12,19.196775193629588,140.0,191.9677519362959
128,108,268.279,24,24,247.61804485321045,10,0,9,19.606507111905835,170.0,196.06507111905833
129,109,313.512,24,24,256.7345962524414,9,0,6,22.551331527866914,150.0,225.51331527866918
130,110,260.111,24,24,279.8379878997803,5,0,7,13.87337120836866,130.0,138.7337120836866
131,101,320.267,24,24,263.81301832199097,7,0,20,22.289918869859587,140.0,222.89918869859585
132,102,340.381,24,24,254.6320743560791,11,0,15,17.893082197268114,140.0,178.9308219726812
133,103,330.219,24,24,280.41912031173706,3,0,19,28.60293494958448,120.0,286.0293494958447
134,104,363.371,24,24,257.8185169696808,11,0,14,28.938274175018115,120.0,289.38274175018125
135,105,292.475,24,24,270.50043392181396,8,0,12,9.99853176310559,130.0,99.98531763105588
136,106,333.222,24,24,256.2884840965271,8,0,8,29.03835642500815,150.0,290.3835642500816
137,107,314.926,24,24,247.66223335266113,11,0,20,14.459210600015584,160.0,144.59210600015587
138,108,310.177,24,24,275.104718208313,5,0,5,27.984272891846476,130.0,279.84272891846473
139,109,504.68,24,24,258.8103537559509,5,0,37,30.632133055485227,150.0,306.32133055485224
140,110,402.497,24,24,266.452561378479,6,0,22,18.49146367401311,140.0,184.91463674013116
141,101,270.235,24,24,291.2648181915283,1,0,2,17.450567197391265,130.0,174.50567197391265
142,102,258.829,24,24,284.17774391174316,4,0,7,22.74085042953071,120.0,227.40850429530707
143,103,281.845,24,24,258.1474962234497,7,0,9,21.175010153252263,160.0,211.75010153252265
144,104,338.96,24,24,245.53541374206543,14,0,15,18.215270851790027,140.0,182.15270851790024
145,105,279.107,24,24,272.2835340499878,9,0,8,12.388218669114616,120.0,123.88218669114615
146,106,305.97,24,24,267.70771884918213,6,0,14,20.974261804994633,140.0,209.74261804994634
147,107,316.664,24,24,280.02885246276855,5,0,13,14.903824559992296,120.0,149.038245599923
148,108,306.217,24,24,264.1834487915039,10,0,10,22.7218411720114,120.0,227.21841172011398
149,109,311.381,24,24,273.27400493621826,3,0,3,27.41998184856308,150.0,274.19981848563083
150,110,288.989,24,24,289.21979808807373,5,0,10,15.934010138884894,100.0,159.34010138884895
151,101,276.07,24,24,276.29885482788086,6,0,5,15.670470161471103,130.0,156.704701614711
152,102,405.078,24,24,237.35664463043213,9,0,16,37.14451056452085,180.0,371.4451056452085
153,103,311.881,24,24,256.6153049468994,7,0,7,29.61561387927946,160.0,296.15613879279465
154,104,362.646,24,24,268.05366683006287,6,0,19,21.487773509544176,130.0,214.87773509544175
155,105,349.736,24,24,246.1648669242859,11,0,16,14.450420016750558,160.0,144.50420016750556
156,106,351.679,24,24,246.11167669296265,11,0,24,24.62770236315967,150.0,246.27702363159673
157,107,491.393,24,24,246.61558294296265,8,0,44,14.614713547174226,170.0,146.1471354717423
158,108,290.037,24,24,264.0574026107788,8,0,13,18.14196080629092,140.0,181.41960806290928
159,109,335.16,24,24,271.9856929779053,4,0,13,16.71435737361418,150.0,167.14357373614186
160,110,289.166,24,24,291.9593048095703,2,0,6,15.135657063904386,120.0,151.35657063904387
161,101,304.342,24,24,291.747700214386,2,0,13,10.841002332487824,120.0,108.41002332487824
162,102,420.868,24,24,253.27334260940552,7,0,20,39.088838668295736,150.0,390.88838668295733
163,103,309.038,24,24,247.87856912612915,10,0,11,23.738108192438286,160.0,237.38108192438284
164,104,279.392,24,24,273.6695215702057,5,0,11,16.101597018871875,140.0,161.0159701887187
165,105,256.494,24,24,278.6783676147461,8,0,3,12.738768262207568,110.0,127.38768262207567
166,106,300.68,24,24,250.8142809867859,9,0,10,25.619073295216843,160.0,256.19073295216845
167,107,335.684,24,24,245.65204572677612,13,0,19,14.493156957127063,150.0,144.93156957127064
168,108,434.694,24,24,247.74819803237915,6,0,15,40.83930087019469,170.0,408.39300870194694
169,109,313.015,24,24,263.75987005233765,4,0,12,27.467086587141587,160.0,274.67086587141586
170,110,299.795,24,24,272.338791847229,7,0,4,17.204019956027395,130.0,172.04019956027392
171,101,280.754,24,24,269.04469776153564,5,0,7,21.517678531156122,150.0,215.1767853115612
172,102,303.087,24,24,239.89659786224365,12,0,5,22.011316771035546,170.0,220.11316771035538
173,103,302.715,24,24,255.4415602684021,10,0,7,25.194779325261194,140.0,251.94779325261192
174,104,340.592,24,24,267.4382948875427,8,0,17,23.539013662760137,120.0,235.39013662760138
175,105,263.761,24,24,295.77712059020996,4,0,5,9.076244792034108,100.0,90.7624479203411
176,106,332.433,24,24,271.0262830257416,4,0,24,23.245726200087876,140.0,232.45726200087876
177,107,376.579,24,24,267.7953667640686,9,0,38,10.682109029720063,120.0,106.82109029720064
178,108,294.126,24,24,295.49602603912354,0,0,9,18.346563106722712,120.0,183.46563106722712
179,109,330.964,24,24,270.8873920440674,6,0,10,27.042027877813016,130.0,270.4202787781302
180,110,314.209,24,24,271.2616958618164,4,0,3,24.12766455358866,150.0,241.2766455358866
181,101,326.024,24,24,272.2829785346985,4,0,13,15.723409333067133,150.0,157.23409333067136
182,102,314.404,24,24,265.22394466400146,9,0,6,20.92014014028553,130.0,209.20140140285528
183,103,346.01,24,24,268.56561374664307,4,0,14,23.114600641942,150.0,231.14600641942005
184,104,452.764,24,24,276.0607018470764,7,0,50,19.797664597071886,100.0,197.97664597071883
185,105,256.447,24,24,272.94872665405273,5,0,1,11.837556738862848,150.0,118.37556738862848
186,106,269.347,24,24,279.12641429901123,6,0,3,19.57862313917583,120.0,195.78623139175826
187,107,394.818,24,24,283.50228691101074,3,0,34,13.3257081220319,120.0,133.257081220319
188,108,292.529,24,24,251.41120433807373,8,0,14,18.629316412692134,170.0,186.29316412692137
189,109,469.374,24,24,257.8841609954834,5,0,43,20.3861074951165,160.0,203.861074951165
190,110,293.657,24,24,275.1560125350952,6,0,9,17.813281709704015,130.0,178.13281709704012
191,101,328.728,24,24,259.41358947753906,8,0,7,23.621356640060753,150.0,236.21356640060748
192,102,356.127,24,24,250.52630424499512,7,0,22,26.57894239224064,170.0,265.7894239224064
193,103,444.158,24,24,242.15100193023682,11,0,37,26.16330017538841,150.0,261.6330017538841
194,104,255.058,24,24,281.40543270111084,9,0,8,11.981890911677594,90.0,119.81890911677596
195,105,325.062,24,24,274.51414155960083,5,0,17,11.619498882929628,140.0,116.1949888292963
196,106,318.134,24,24,268.0625367164612,6,0,23,18.124831714923175,140.0,181.24831714923175
197,107,339.945,24,24,264.0168013572693,8,0,27,11.61066194497201,140.0,116.10661944972009
198,108,299.852,24,24,279.27161371707916,6,0,9,20.76128165343397,110.0,207.6128165343397
199,109,403.309,24,24,269.06706953048706,5,0,16,19.77639374365947,140.0,197.7639374365947
200,110,326.26,24,24,269.32188844680786,6,0,7,18.927029411153583,140.0,189.27029411153578
201,101,284.582,24,24,289.04619884490967,5,0,11,16.51266917456592,100.0,165.1266917456592
202,102,300.877,24,24,267.5741186141968,8,0,6,23.086261002176805,130.0,230.86261002176806
203,103,322.166,24,24,276.5036849975586,5,0,10,26.65435434832981,120.0,266.5435434832981
204,104,473.116,24,24,267.95488834381104,7,0,49,20.15037054101171,120.0,201.50370541011716
205,105,258.184,24,24,304.8312120437622,2,0,7,12.22928473926272,90.0,122.29284739262718
206,106,270.718,24,24,275.0964312553406,4,0,8,24.678543147995654,140.0,246.78543147995654
207,107,334.599,24,24,252.79856896400452,11,0,24,10.671415980951855,150.0,106.71415980951852
208,108,343.082,24,24,265.36711740493774,4,0,14,35.44292293000035,150.0,354.42922930000356
209,109,306.035,24,24,263.1269054412842,8,0,10,19.57698077114147,140.0,195.76980771141484
210,110,340.236,24,24,263.92317295074463,9,0,20,15.256097746738764,130.0,152.56097746738763
211,101,270.566,24,24,297.0024290084839,3,0,2,16.658560235845478,100.0,166.58560235845474
212,102,307.624,24,24,235.31419467926025,16,0,11,18.952670422446353,150.0,189.52670422446346
213,103,328.916,24,24,255.36205911636353,8,0,9,32.12646671881567,150.0,321.26466718815664
214,104,479.895,24,24,279.92124462127686,5,0,46,21.929164313210226,100.0,219.29164313210225
215,105,287.054,24,24,302.21188163757324,4,0,13,9.293720203317841,80.0,92.93720203317841
216,106,371.19,24,24,275.8285708427429,8,0,26,20.571421739639206,100.0,205.7142173963921
217,107,364.602,24,24,251.0534543991089,12,0,35,9.821818447495735,140.0,98.21818447495734
218,108,352.532,24,24,258.216028213501,10,0,25,24.27988247181051,130.0,242.79882471810512
219,109,317.313,24,24,281.63940238952637,6,0,8,17.86867001214785,110.0,178.68670012147848
220,110,358.349,24,24,280.9159150123596,7,0,27,13.613576575654257,100.0,136.13576575654255
221,101,278.616,24,24,308.5608797073364,1,0,7,9.797055376627345,90.0,97.97055376627347
222,102,325.063,24,24,267.7694387435913,5,0,15,15.768502567598194,150.0,157.6850256759819
223,103,433.555,24,24,267.9064612388611,5,0,31,18.645111957629815,140.0,186.45111957629814
224,104,270.774,24,24,287.2871608734131,7,0,10,17.37610664264011,90.0,173.76106642640107
225,105,304.94,24,24,284.2506773471832,6,0,10,9.16440132401371,110.0,91.6440132401371
226,106,407.032,24,24,270.12415885925293,8,0,33,21.252799676606422,110.0,212.52799676606423
227,107,376.464,24,24,259.792733669281,9,0,30,10.690892011039729,140.0,106.9089201103973
228,108,291.329,24,24,273.8294095993042,7,0,6,25.568612200703086,120.0,255.68612200703086
229,109,295.661,24,24,271.10731649398804,7,0,7,16.30895328118838,130.0,163.0895328118838
230,110,299.413,24,24,284.3596067428589,5,0,16,13.801313571160764,110.0,138.01313571160765
231,101,269.079,24,24,300.2838325500488,1,0,6,10.720556054848494,110.0,107.20556054848494
232,102,356.542,24,24,275.7535095214844,7,0,26,17.48830235906757,110.0,174.88302359067572
233,103,493.842,24,24,272.1462936401367,1,0,50,21.17901388435821,150.0,211.79013884358213
234,104,269.411,24,24,273.8224139213562,8,0,7,17.25861443421816,120.0,172.58614434218154
235,105,268.592,24,24,296.1976947784424,5,0,5,12.674353062149123,90.0,126.74353062149125
236,106,316.001,24,24,268.51352977752686,10,0,14,21.621568488887803,110.0,216.21568488887806
237,107,305.656,24,24,247.30251717567444,14,0,8,12.324922607352658,140.0,123.24922607352663
238,108,334.245,24,24,247.5313777923584,12,0,10,39.895405924082326,130.0,398.95405924082326
239,109,291.551,24,24,280.3577814102173,5,0,9,20.474042622019937,120.0,204.74042622019934
240,110,278.657,24,24,282.2134895324707,5,0,6,14.2883610878416,120.0,142.88361087841602
241,101,275.079,24,24,283.822527885437,7,0,6,18.924915600389514,100.0,189.24915600389514
242,102,295.723,24,24,272.02913188934326,8,0,11,16.56956106475129,120.0,165.6956106475129
243,103,309.734,24,24,259.2570586204529,9,0,9,22.476474207434833,140.0,224.76474207434833
244,104,570.78,24,24,248.65575313568115,9,0,48,22.81413679208508,140.0,228.14136792085074
245,105,347.719,24,24,275.7190203666687,2,0,14,10.936602024103538,160.0,109.36602024103537
246,106,274.087,24,24,276.69166469573975,5,0,6,22.6944416608421,130.0,226.94441660842102
247,107,375.238,24,24,272.0300545692444,9,0,38,9.89981805216977,110.0,98.99818052169769
248,108,293.846,24,24,278.3235206604004,6,0,8,20.58825051654613,120.0,205.8825051654613
249,109,271.058,24,24,256.56965351104736,8,0,4,21.434493503500374,160.0,214.34493503500374
250,110,334.143,24,24,282.629168510437,3,0,16,12.902741343283456,130.0,129.02741343283458
251,101,343.535,24,24,268.06436824798584,5,0,13,28.118773184319608,140.0,281.18773184319605
252,102,301.929,24,24,234.14551067352295,14,0,5,21.181588675465036,170.0,211.81588675465036
253,103,345.859,24,24,267.8257312774658,5,0,20,20.580874361069927,150.0,205.80874361069922
254,104,395.809,24,24,280.7980604171753,6,0,21,24.006444972112178,100.0,240.06444972112172
255,105,281.374,24,24,292.7413635253906,3,0,5,10.862114652939864,110.0,108.62114652939864
256,106,290.387,24,24,263.8707447052002,8,0,8,32.097486789998584,130.0,320.97486789998584
257,107,402.0,24,24,260.57179498672485,7,0,26,23.09401621083849,140.0,230.94016210838492
258,108,392.952,24,24,273.7541947364807,2,0,27,20.81932916250959,150.0,208.19329162509587
259,109,277.175,24,24,261.93128871917725,9,0,2,21.895702805398738,140.0,218.95702805398736
260,110,389.117,24,24,276.48552894592285,3,0,25,15.048202527435903,140.0,150.48202527435905
261,101,313.893,24,24,284.5287675857544,3,0,10,11.570760036950645,130.0,115.70760036950644
262,102,292.563,24,24,280.04156494140625,3,0,14,14.861436133280826,140.0,148.61436133280824
263,103,387.819,24,24,266.1222743988037,6,0,30,19.592426437942756,140.0,195.92426437942748
264,104,351.829,24,24,262.77879071235657,13,0,27,14.070681787735667,100.0,140.70681787735668
265,105,268.449,24,24,267.10293674468994,11,0,3,12.99020830246998,120.0,129.9020830246998
266,106,316.072,24,24,273.49281883239746,6,0,22,18.357222497429955,130.0,183.5722249742996
267,107,374.028,24,24,255.15441465377808,8,0,22,14.48526276379559,160.0,144.85262763795595
268,108,303.222,24,24,282.21981716156006,2,0,11,15.933920871749246,140.0,159.3392087174925
269,109,302.357,24,24,277.38969898223877,5,0,9,17.034328489955012,130.0,170.34328489955013
270,110,304.419,24,24,277.77751636505127,4,0,6,15.741598937318988,140.0,157.41598937318986
271,101,340.096,24,24,288.5488586425781,2,0,12,16.503811459671404,120.0,165.03811459671405
272,102,327.711,24,24,274.4635486602783,7,0,12,18.454797687103458,120.0,184.5479768710346
273,103,268.425,24,24,283.81635189056396,8,0,8,18.94549730284326,90.0,189.45497302843262
274,104,351.196,24,24,275.18393182754517,9,0,18,17.720224150073367,100.0,177.20224150073366
275,105,267.283,24,24,289.76841020584106,7,0,10,9.105267174313791,90.0,91.05267174313792
276,106,376.3,24,24,265.9039297103882,3,0,23,23.653568455997824,160.0,236.53568455997828
277,107,426.564,24,24,262.8889000415802,7,0,47,10.370334500368779,140.0,103.7033450036878
278,108,361.055,24,24,275.1444425582886,6,0,17,21.185191599937273,120.0,211.85191599937275
279,109,387.75,24,24,283.29144859313965,2,0,21,15.695178869889448,130.0,156.95178869889443
280,110,253.285,24,24,277.94507598876953,7,0,2,13.516404624971317,120.0,135.16404624971318
281,101,317.475,24,24,303.48509979248047,2,0,10,11.716297371254228,90.0,117.16297371254228
282,102,274.968,24,24,263.7432565689087,11,0,11,15.855809985262665,120.0,158.55809985262664
283,103,337.078,24,24,273.1894645690918,5,0,21,24.368428788965865,130.0,243.68428788965866
284,104,292.192,24,24,273.89766216278076,8,0,8,17.007782506585457,120.0,170.0778250658546
285,105,305.195,24,24,292.4278726577759,6,0,11,8.573738044193346,90.0,85.73738044193345
286,106,423.483,24,24,276.92741680145264,0,0,27,20.24194087256317,150.0,202.4194087256317
287,107,373.452,24,24,293.91542387008667,5,0,38,11.94858541629013,80.0,119.4858541629013
288,108,414.576,24,24,282.21001386642456,1,0,15,29.299925246667605,130.0,292.99925246667607
289,109,352.156,24,24,281.3827929496765,1,0,22,18.724020819319232,140.0,187.24020819319236
290,110,389.111,24,24,280.7314410209656,4,0,26,17.561858275346097,120.0,175.61858275346103
291,101,271.024,24,24,288.36566066741943,2,0,3,13.781097493500207,130.0,137.81097493500206
292,102,283.357,24,24,280.5149745941162,9,0,8,18.283426764911074,90.0,182.83426764911073
293,103,263.292,24,24,264.582799911499,11,0,3,18.057312494484428,120.0,180.57312494484427
294,104,397.69,24,24,275.7272825241089,6,0,27,27.575703393462362,110.0,275.7570339346236
295,105,340.234,24,24,280.3353908061981,5,0,12,13.882011310186549,120.0,138.82011310186547
296,106,372.986,24,24,270.84302282333374,4,0,20,23.856580234399438,140.0,238.5658023439944
297,107,309.183,24,24,270.4494466781616,10,0,25,11.835157167397078,110.0,118.3515716739708
298,108,332.534,24,24,258.5370535850525,8,0,15,21.543128016473215,150.0,215.43128016473213
299,109,292.391,24,24,266.1275837421417,10,0,9,16.241383504292035,120.0,162.41383504292025
300,110,330.227,24,24,294.41225123405457,1,0,11,15.292497002276434,110.0,152.92497002276434
301,101,357.738,24,24,295.33574199676514,1,0,15,17.214197538218855,110.0,172.14197538218855
302,102,285.075,24,24,274.1529884338379,7,0,13,19.490006214628767,120.0,194.9000621462877
303,103,270.427,24,24,253.39100575447083,10,0,5,22.0299906339926,150.0,220.29990633992597
